seasonID;HT_pointsHLast3g;AT_pointsALast3g;HT_pointsLast3g;AT_pointsLast3g;HT_poinstLast5g;AT_pointsLast5g;h2h_diff;HT_ShotsLast5g;AT_ShotsLast5g;HT_ShotsOTLast5g;AT_ShotsOTLast5g;HT_Goals_Last5g;AT_Goals_Last5g;HT_GoalsConLast5;AT_GoalsConLast5;HT_AvgPLast2S;AT_AvgPLast2S;HT_AvgPLastS;AT_AvgPLastS;HT_AvgGoalsHLastS;AT_AvgGoalsALastS;HomeTeam_Value;AwayTeam_Value;HT_AvgPointsCurrentS;AT_AvgPointsCurrentS;HomeWin
10;0.333333333;1;0.333333333;0;0.4;0.6;0;12.6;7.6;3;3.2;0.4;1.2;1.8;2.4;1.00877193;1.25;1.210526316;1.131578947;0.581921545;0.146603474;0.080127895;0.086231954;0.833333333;0.833333333;1
10;2.333333333;0.666666667;1.333333333;1.333333333;2;1.6;-1.5;16.4;14.6;5.6;5.2;2.2;1.6;1.2;1;1.828947368;1.00877193;1.973684211;1.078947368;0.769133088;0.191055237;1;0.122759423;2;1.833333333;1
10;1.333333333;0.666666667;1;1.333333333;0.6;1.6;0;13.8;19.2;2.2;6.6;0.6;2.6;1.6;1.6;1.00877193;1.486842105;1.00877193;1.605263158;0.37578934;0.693147181;0;0.479798469;1.166666667;2;1
10;1;2.333333333;0.333333333;2.333333333;1.4;2.2;-0.75;17.6;12.4;7.4;4.2;0.6;2;1.4;1.2;1.855263158;2.342105263;1.894736842;2.342105263;0.422856851;0.769133088;0.427865517;0.647999225;1.666666667;1.75;0
10;0.333333333;1.333333333;1.333333333;1;0.8;1;0;11.2;15;3;5;0.2;0.8;1;1.2;1.00877193;1.00877193;1.00877193;1.210526316;0.37578934;-0.546543707;0.001065788;0.080127895;0.538461538;1;1
10;3;0;2;1;2.4;1.2;0;11.2;14.4;4.6;2.8;1.8;1;0.2;1.4;1.881578947;1.00877193;1.921052632;1.00877193;0.905708623;-0.054067221;0.61544424;0;2.384615385;1.307692308;1
10;1;1.333333333;0;0.333333333;0;1;-1.5;7.8;17;2;7;0.4;0.6;2.8;1.8;1.25;1.855263158;1.131578947;1.894736842;0.387765531;0.666478933;0.086231954;0.427865517;0.769230769;1.615384615;0
10;3;0;1.333333333;2;1.4;1.4;2.25;16.4;14.6;6;4.4;2.4;1;1.8;2;1.486842105;1.197368421;1.605263158;1.157894737;0.552068582;-0.171850257;0.479798469;0.040984401;1.846153846;1.076923077;1
10;2.333333333;1.333333333;1.666666667;1.666666667;2.2;1.8;0.75;11.6;15.6;3.8;6.2;2.2;1.8;1.4;0.6;2.342105263;1.565789474;2.342105263;1.657894737;0.862223511;0.146603474;0.647999225;0.274876465;1.692307692;1.846153846;0
10;3;1;1;1.666666667;1.4;1.2;3;12.8;13.4;4;4.4;1.6;0.8;1.4;0.8;1.00877193;1.039473684;1.078947368;1.078947368;0.313657559;0.233614851;0.122759423;0.080127895;1.692307692;1.230769231;0
10;1.666666667;0.333333333;1.333333333;0.333333333;1;1;0;9.2;9.4;3.8;3.4;1.6;0.6;2.2;1.4;1.144736842;1.00877193;1.105263158;1.00877193;0.100083459;-0.054067221;0.07082647;0.038271485;1;1;0
10;2;2;1.333333333;2.333333333;1.4;2;-3;8;15.6;2.2;5.6;0.6;2;0.8;1.2;1.105263158;1.828947368;1.026315789;1.973684211;0.051293294;0.581921545;0.104350354;1;0.615384615;2.076923077;0
10;1.666666667;2;1.333333333;3;1;2.4;0.75;13.4;14.8;4.6;5.4;1;1.6;1.6;0.8;1.223684211;1.394736842;1.210526316;1.078947368;0.387765531;0.100083459;0.117779285;0.201821529;1.153846154;1.769230769;1
10;1.333333333;0.666666667;2;0.666666667;1.4;1;0;10.6;11;3.2;3.2;0.4;0.6;0.6;1.4;1.00877193;1.00877193;1.00877193;1.00877193;0.37578934;-0.054067221;0.001065788;0.038271485;0.714285714;1;1
10;3;0.333333333;1.333333333;1;1.4;0.8;1.5;18.4;14.2;7;4.6;2.6;0.8;1.8;1.4;1.486842105;1.00877193;1.605263158;1.210526316;0.552068582;-0.546543707;0.479798469;0.080127895;1.928571429;0.928571429;1
10;2;1;0.666666667;2;1.6;2.4;0.75;11.4;14.4;4;5.2;1.6;1.4;1.2;1;2.342105263;1.394736842;2.342105263;1.078947368;0.862223511;0.100083459;0.647999225;0.201821529;1.571428571;1.642857143;0
10;1.666666667;2;1.333333333;3;1.2;2;-2.25;10.6;17;3.2;5.8;1.2;2.4;1.6;1.6;1.144736842;1.828947368;1.105263158;1.973684211;0.100083459;0.581921545;0.07082647;1;1;2.142857143;1
10;2;1.333333333;0.333333333;1.333333333;0.8;1;-2.25;8.8;17.6;2;6.8;0.8;0.8;1.4;2;1.105263158;1.855263158;1.026315789;1.894736842;0.051293294;0.666478933;0.104350354;0.427865517;0.571428571;1.714285714;0
